[Data]
X [ m ] (X Coordinate), Y [ m ] (Y Coordinate), Z [ m ] (Z Coordinate), Absolute Pressure [ Pa ], Force X [ N ], Force Y [ N ], Force Z [ N ]
3.17499973e-003, -9.48910490e-002, 8.31369519e-001, 9.09144688e+004, 1.31800771e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -9.42135006e-002, 8.26051891e-001, 9.20761797e+004, 8.81153345e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -8.92639160e-002, 8.24755907e-001, 9.34790469e+004, 3.60496417e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -9.12520066e-002, 8.25237513e-001, 9.27437734e+004, -5.50796203e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -9.54648554e-002, 8.27363551e-001, 9.11698125e+004, -7.92573988e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -9.68593508e-002, 8.31106961e-001, 9.02959688e+004, -9.79554206e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.08576551e-001, 8.32335293e-001, 8.99637188e+004, 4.94581759e-002, -3.33883725e-002, 2.39038579e-002
3.17499973e-003, -1.11019067e-001, 8.28923643e-001, 9.08381719e+004, 2.49997284e-002, -2.57337019e-002, 1.84236951e-002
3.17499973e-003, -1.16022855e-001, 8.21934402e-001, 9.56925000e+004, -1.53200922e-003, 1.17436715e-003, -8.40775145e-004
-3.17499973e-003, -1.08116716e-001, 8.32977593e-001, 9.50039531e+004, -2.59343348e-003, -1.94517721e-003, 1.39262015e-003
-1.16953626e-004, -1.07153393e-001, 8.34323108e-001, 1.16158539e+005, -3.47679361e-007, 2.35394001e-001, -1.68525279e-001
-3.17499973e-003, -1.69892401e-001, 7.29797482e-001, 8.80730000e+004, -2.02948809e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.71148807e-001, 7.23935902e-001, 8.81173438e+004, -1.85078055e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.73867643e-001, 7.14007616e-001, 8.81546953e+004, -1.42903879e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.76854581e-001, 7.17461944e-001, 8.80372031e+004, -1.27392158e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.74307942e-001, 7.32527614e-001, 8.47590078e+004, -2.28820011e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.77053928e-001, 7.15952516e-001, 8.77788906e+004, 1.74921483e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.72899127e-001, 7.25407541e-001, 8.77362109e+004, 2.24578723e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.74808383e-001, 7.31271446e-001, 8.42981328e+004, 3.03394258e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.85906857e-001, 6.09017193e-001, 9.23618828e+004, -9.05147716e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.90792799e-001, 6.09413445e-001, 9.13912734e+004, -8.37053061e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.89802527e-001, 6.04863048e-001, 9.17038516e+004, -1.05361126e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.88227564e-001, 5.99259853e-001, 9.21457969e+004, -8.78484547e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.90779984e-001, 6.03775978e-001, 9.20754531e+004, 9.23942924e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.92350835e-001, 5.98152518e-001, 9.18727109e+004, 9.30779800e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.83595777e-001, 6.03275120e-001, 9.27686094e+004, -7.88346827e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.80274993e-001, 5.93691826e-001, 9.21737891e+004, -8.34770575e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.86217517e-001, 5.94238818e-001, 9.18111875e+004, -7.88428709e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.83725655e-001, 5.97813964e-001, 9.26970547e+004, -4.74426821e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.80016190e-001, 6.09124422e-001, 9.32590156e+004, 4.80932854e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.84451371e-001, 6.11558318e-001, 9.28364141e+004, 6.56419471e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.84945673e-001, 6.05283380e-001, 9.27979063e+004, 8.73010233e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.79005370e-001, 5.95484793e-001, 9.22798438e+004, 6.43407777e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.83805496e-001, 5.96186638e-001, 9.22575625e+004, 5.72253168e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.87243700e-001, 5.99433780e-001, 9.25162266e+004, 7.17913881e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.75426722e-001, 6.19926810e-001, 9.36699453e+004, -5.22259474e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.77335292e-001, 6.25741124e-001, 9.32252578e+004, -4.37668748e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.81458563e-001, 6.23009682e-001, 9.25512188e+004, -8.51083398e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.80787340e-001, 6.17952406e-001, 9.30261094e+004, -4.86952513e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.81965113e-001, 6.00098670e-001, 9.27236406e+004, 5.89548498e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.79139853e-001, 6.04090571e-001, 9.30280781e+004, 5.11224121e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.79918289e-001, 5.99432290e-001, 9.28378047e+004, -4.68022712e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.78653032e-001, 6.02946281e-001, 9.31300703e+004, -3.43419537e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.76328748e-001, 6.13778591e-001, 9.35376484e+004, -5.70898205e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.79381281e-001, 6.07844949e-001, 9.31712891e+004, -7.08369836e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.77042961e-001, 7.21521139e-001, 8.75343594e+004, 2.21060112e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.75114006e-001, 7.27796316e-001, 8.70055000e+004, -2.25954205e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.75750062e-001, 7.21659780e-001, 8.81771563e+004, -1.55256987e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.01090953e-001, 8.37611318e-001, 7.77015156e+004, -2.38104165e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.00798719e-001, 8.37920129e-001, 7.86736953e+004, 2.46108457e-001, 0.00000000e+000, 0.00000000e+000
-1.35222450e-004, -1.15995899e-001, 8.21972013e-001, 1.17730563e+005, 1.21715050e-006, 2.55777746e-001, -1.83121592e-001
3.17499973e-003, -1.17964044e-001, 8.19222987e-001, 9.44827031e+004, 9.86241736e-003, -8.10110103e-003, 5.79975126e-003
3.82959843e-005, -1.20053008e-001, 8.16305161e-001, 1.16203609e+005, -3.16660953e-006, 2.73807347e-001, -1.96024910e-001
3.17499973e-003, -8.54227841e-002, 8.23416829e-001, 9.40599219e+004, 1.70171540e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -8.76797587e-002, 8.23053002e-001, 9.38241563e+004, -2.26196367e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -8.64844844e-002, 8.18712115e-001, 9.41185313e+004, -2.43360475e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.04225323e-001, 8.04387510e-001, 9.16236563e+004, -7.27791861e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -9.90565866e-002, 8.04713964e-001, 9.28024297e+004, -5.26737869e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.05424523e-001, 7.99624681e-001, 9.20261016e+004, -7.03272820e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.03768170e-001, 8.03015828e-001, 9.22051094e+004, 9.36835632e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.02844745e-001, 7.97982097e-001, 9.27993750e+004, 4.13750671e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -9.91193354e-002, 7.99774289e-001, 9.34209609e+004, 3.75326574e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -9.83857885e-002, 8.04333866e-001, 9.33927813e+004, 3.82962748e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.20193079e-001, 6.72023296e-001, 9.37801953e+004, 2.87361983e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.20183922e-001, 6.70936286e-001, 9.38154922e+004, -2.08505057e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.23321421e-001, 6.69399142e-001, 9.37707813e+004, 2.59678699e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.23514004e-001, 6.68240011e-001, 9.37599375e+004, -3.00701670e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.18973136e-001, 6.66881084e-001, 9.37384297e+004, -3.18444595e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.19050875e-001, 6.67370021e-001, 9.37264531e+004, 3.26930881e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.04724184e-001, 7.62433827e-001, 9.42223594e+004, 2.70077325e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.04982361e-001, 7.67704546e-001, 9.41373438e+004, 2.81323493e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -9.99398604e-002, 7.64909148e-001, 9.43288125e+004, 3.09032220e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -9.95256603e-002, 7.66883373e-001, 9.43985156e+004, -1.52368071e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.04204148e-001, 7.67102480e-001, 9.42606797e+004, -2.22871844e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.01753667e-001, 7.62911320e-001, 9.43444766e+004, -1.95067078e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -9.75915492e-002, 7.29286432e-001, 9.43506641e+004, 1.28177861e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -9.74800289e-002, 7.24510550e-001, 9.42664609e+004, 2.69329716e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.03568554e-001, 7.23874927e-001, 9.42620859e+004, 2.40133423e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.04242526e-001, 7.27673113e-001, 9.42710703e+004, -1.76426452e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.05883166e-001, 7.24410832e-001, 9.42400313e+004, -1.45047028e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.01989679e-001, 7.23171115e-001, 9.41885859e+004, -2.81861983e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -9.96365175e-002, 7.27879882e-001, 9.42118203e+004, -2.19008662e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.24081835e-001, 7.99994528e-001, 8.61613906e+004, -2.71056533e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.18140697e-001, 8.00568700e-001, 8.80157422e+004, -1.47345707e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.24866828e-001, 8.00427675e-001, 8.40125469e+004, 2.96119392e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.19212404e-001, 7.99243927e-001, 8.74109609e+004, 2.62571186e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.20471731e-001, 8.04921508e-001, 8.68910000e+004, -2.04650149e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.20939516e-001, 8.04707587e-001, 8.57162891e+004, 2.66668677e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -8.12743828e-002, 5.96199632e-001, 9.11657422e+004, 7.21793100e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -7.81355202e-002, 5.96359849e-001, 9.12107109e+004, 1.35550592e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -8.57602879e-002, 5.96611738e-001, 9.11623281e+004, 1.03217095e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.93426192e-001, 7.06437886e-001, 8.38714531e+004, 2.21214056e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.95122331e-001, 7.05745816e-001, 8.01852422e+004, -2.51776636e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.18618183e-001, 6.89059675e-001, 9.40189844e+004, -3.59838679e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.24056347e-001, 6.90551579e-001, 9.39789297e+004, -4.18891422e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.17595963e-001, 6.88339472e-001, 9.39285391e+004, 3.10530216e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.21252999e-001, 6.90361202e-001, 9.39458438e+004, 2.68461369e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.23395778e-001, 6.84942603e-001, 9.38993672e+004, -4.26353253e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.22074157e-001, 6.85033381e-001, 9.39257188e+004, 4.45117988e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.18334077e-001, 6.83880627e-001, 9.39341016e+004, -3.04735042e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.17222436e-001, 6.83781028e-001, 9.38902500e+004, 2.37413477e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.23321854e-001, 7.59852648e-001, 9.19235234e+004, 7.00089931e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.43186539e-001, 7.66565979e-001, 8.79535703e+004, 2.22165957e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.37878463e-001, 7.64865875e-001, 8.81686172e+004, 1.87872842e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.37310535e-001, 7.62142062e-001, 8.86925000e+004, -1.98265314e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.38125926e-001, 7.68060446e-001, 8.80547813e+004, -2.06285164e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.37047440e-001, 7.30239570e-001, 9.17656328e+004, 6.86030760e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.26274958e-001, 7.46393263e-001, 9.26167656e+004, 6.67157248e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.22991718e-001, 7.41106391e-001, 9.36026563e+004, 5.92633337e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.22500606e-001, 7.46407926e-001, 9.30598750e+004, -6.13385849e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.18185908e-001, 7.47979403e-001, 9.35912188e+004, -3.06467973e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.62319124e-001, 7.42112517e-001, 8.81324063e+004, -1.44205421e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.25343710e-001, 7.24121571e-001, 9.36769453e+004, -3.98981012e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.19584426e-001, 7.24062681e-001, 9.41043828e+004, -4.67632413e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.22020394e-001, 7.22795367e-001, 9.41089063e+004, 3.42740528e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.23770699e-001, 7.29176760e-001, 9.36767813e+004, -3.66636105e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.24586567e-001, 7.27419078e-001, 9.39878594e+004, 2.90528331e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -8.62556696e-002, 8.38646352e-001, 9.29009609e+004, 5.58170825e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -8.67820829e-002, 8.44109774e-001, 9.21300156e+004, 6.65758848e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -8.50291029e-002, 8.41680229e-001, 9.30918672e+004, -3.60321626e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -8.38621780e-002, 8.37793350e-001, 9.37086016e+004, -2.72284355e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -2.00180799e-001, 6.90334976e-001, 8.73261641e+004, 1.61001280e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.95925951e-001, 6.85889423e-001, 8.72661406e+004, 2.79013693e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.80738971e-001, 6.86006248e-001, 8.81728672e+004, 1.66478872e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.97895169e-001, 6.47072434e-001, 9.04799219e+004, -1.49556443e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.99788928e-001, 6.46808803e-001, 8.99955625e+004, 1.36397749e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.93329215e-001, 6.45438313e-001, 9.00789609e+004, -9.26271379e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.92667007e-001, 6.50658369e-001, 8.97761406e+004, -1.91807181e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.94882691e-001, 6.51605546e-001, 8.96552578e+004, 1.92952931e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -2.01116085e-001, 6.15021408e-001, 9.06897500e+004, -1.00859582e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.99133307e-001, 6.10124648e-001, 9.05134531e+004, -1.03479952e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.99304760e-001, 6.15601659e-001, 9.06549297e+004, 1.22565895e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.95473731e-001, 6.13251328e-001, 9.06933828e+004, -1.47691905e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -2.00027138e-001, 6.27666295e-001, 9.08444609e+004, -9.79900733e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.95269406e-001, 6.27777815e-001, 9.03761563e+004, -1.01749875e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.93920374e-001, 6.32799268e-001, 9.02063203e+004, -1.12162828e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.98163867e-001, 6.31591320e-001, 9.06981406e+004, -8.29865858e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.96789265e-001, 6.33793116e-001, 9.00791797e+004, 8.79800320e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.99481845e-001, 6.30623996e-001, 9.01676328e+004, 8.27478319e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.76019832e-001, 6.47979915e-001, 9.09937188e+004, -1.20895013e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.75495863e-001, 6.52673721e-001, 9.04968828e+004, -1.00821078e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.93270773e-001, 6.70622051e-001, 8.83924297e+004, 1.68370157e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.58434689e-001, 6.85558736e-001, 9.12243359e+004, -6.07578717e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.56453252e-001, 6.89993799e-001, 9.12488750e+004, -9.76103395e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.58746660e-001, 6.86028004e-001, 9.08375703e+004, 9.76569653e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.61209494e-001, 6.88654661e-001, 9.01435859e+004, -8.90096202e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.61341503e-001, 6.91185176e-001, 8.99124922e+004, 1.51362225e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.61716133e-001, 6.85314834e-001, 9.03665703e+004, -6.38637617e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.63996086e-001, 6.86620235e-001, 8.99252656e+004, 1.00792967e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.55424237e-001, 6.50687456e-001, 9.39088359e+004, -5.12320101e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.56719834e-001, 6.51362062e-001, 9.38004688e+004, 4.31977212e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.61607325e-001, 6.52130723e-001, 9.37240859e+004, -3.51975188e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.60682961e-001, 6.47192121e-001, 9.39100625e+004, -3.41290422e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.61181837e-001, 6.50168359e-001, 9.35120234e+004, 3.12521122e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.56585336e-001, 6.14344299e-001, 9.32188672e+004, -5.04037328e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.61800712e-001, 6.14051163e-001, 9.33925859e+004, -5.24019785e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.55301020e-001, 6.13336921e-001, 9.32292109e+004, 5.95899150e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.60612822e-001, 6.15033388e-001, 9.34148828e+004, 4.93306182e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.58684328e-001, 6.09321892e-001, 9.29687188e+004, -6.22184910e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.55880615e-001, 6.07712507e-001, 9.30102188e+004, 4.60294299e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.53691441e-001, 6.09584033e-001, 9.28203594e+004, -5.58295697e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.60429284e-001, 6.09752595e-001, 9.31795703e+004, 5.46034500e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -2.15928525e-001, 6.13798201e-001, 9.16276250e+004, 9.77415591e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -2.13793784e-001, 6.07895255e-001, 9.12676406e+004, -1.16375931e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -2.20200002e-001, 6.13798380e-001, 9.14481406e+004, 2.34938059e-002, -2.85761226e-002, 0.00000000e+000
-7.76164234e-005, -2.20200002e-001, 6.10503376e-001, 9.17101328e+004, 0.00000000e+000, -5.38795851e-002, 0.00000000e+000
-3.17499973e-003, -2.20200002e-001, 6.13534331e-001, 9.12760703e+004, -3.56680714e-002, -3.30243930e-002, 0.00000000e+000
-3.17499973e-003, -2.20200002e-001, 6.08280480e-001, 9.15006563e+004, -6.67617694e-002, -2.53623873e-002, 0.00000000e+000
-3.17499973e-003, -2.15083987e-001, 6.13533258e-001, 9.16356484e+004, -1.05990872e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.99636936e-001, 5.91881871e-001, 8.98459297e+004, -1.39141619e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.95979148e-001, 5.95002830e-001, 9.03149141e+004, -1.04176410e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.22379169e-001, 5.89693069e-001, 9.03361484e+004, -1.76613748e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.59812331e-001, 5.90041697e-001, 9.10540781e+004, -8.67960006e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.57849550e-001, 5.94620466e-001, 9.15427656e+004, -9.37830433e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.61654145e-001, 5.94992518e-001, 9.17940547e+004, 9.17389393e-002, 0.00000000e+000, 0.00000000e+000
